	MNase.Score	sgRNAscorer.Hg	WU.CRISPR	Azimuth	Class
GBF1_chr10_104009804_.	0.515384614	35.37201869	46	0.551571205	0
ST3GAL4_chr11_126227389_.	1.303703547	32.20336046	0	0.365655742	0
ARF1_chr1_228272935_.	2.008000135	72.10058001	63	0.598164888	0
SEC16A_chr9_139378084_.	0.300000012	54.8493855	0	0.449034028	0
CCT7_chr2_73456590_.	2.991999865	50.52394947	16	0.553292865	0
CCT7_chr2_73462034_.	1.365384579	82.6350966	0	0.510138991	0
COPA_chr1_160313525_.	0.392857105	72.36247179	74	0.615930003	0
ARCN1_chr11_118443451_.	0.25	30.11091779	0	0.558601696	0
YIPF5_chr5_143550853_.	0.532142818	92.23686107	64	0.451741965	0
GOLGA1_chr9_127707327_.	1.114814758	23.81084062	0	0.079657708	0
RAB1B_chr11_66040534_.	1.510714293	0	0	0.566747179	0
RAB1B_chr11_66038461_.	1.235714316	17.95110886	25	0.483514917	0
CREBBP_chr16_3929922_.	0	17.03395302	0	0.375735791	0
ST3GAL4_chr11_126278572_.	1.129629731	81.55467779	0	0.6018704	0
COG3_chr13_46041062_.	0.451851845	0	0	0.286560432	0
SMC3_chr10_112327883_.	0	10.54539341	0	0.179281942	0
ILF3_chr19_10765103_.	0	10.65987658	0	0.522718945	0
YIPF5_chr5_143550926_.	1.664285421	73.5974521	0	0.327177616	0
SEC23B_chr20_18490932_.	0.619230807	28.61456189	0	0.374928762	0
SMC3_chr10_112327433_.	0.015384615	83.84264518	29	0.480373995	0
ST3GAL4_chr11_126229803_.	0.411538482	44.63162412	0	0.623389297	0
RAB1B_chr11_66032556_.	4.242857456	98.88267374	0	0.703067236	0
RAB1B_chr11_66034126_.	0.767999947	33.5982485	0	0.569540767	0
ST3GAL4_chr11_126272785_.	0.981481552	57.1261811	0	0.527263293	0
ST3GAL4_chr11_126272962_.	1.975000143	63.3145404	0	0.475205622	0
C17orf75_chr17_30668063_.	1.940740705	11.25596336	0	0.366029172	0
SCFD1_chr14_31095450_.	0	50.6678185	54	0.326606189	0
SYNCRIP_chr6_86352401_.	0.089285716	49.61438897	39	0.497813812	0
SEC16A_chr9_139379946_.	0.657142818	82.54236707	0	0.442379026	0
CCT7_chr2_73465456_.	1.517857313	0	0	0.57801406	0
COPB1_chr11_14521105_.	0	0	0	0.270223436	0
RAB2A_chr8_61429820_.	0	0	0	0.243509138	0
SYNCRIP_chr6_86347182_.	0.944444537	5.324075866	0	0.374410285	0
COPB1_chr11_14525248_.	0.092307687	29.99134647	0	0.317831595	0
SURF4_chr9_136238148_.	0.603703737	63.69449179	0	0.558877238	0
CCT7_chr2_73463384_.	1.144444466	32.00883124	0	0.412992564	0
ST3GAL4_chr11_126228486_.	1.196296215	9.625988454	0	0.30806547	0
EIF6_chr20_33872491_.	0.032142859	22.15465073	0	0.467583639	0
GBF1_chr10_104005689_.	0.300000072	40.60225891	0	0.538319206	0
CCT7_chr2_73456724_.	0.66785723	18.15216417	0	0.507882243	0
CCT7_chr2_73458083_.	2.317857265	0	47	0.507949983	0
PRKDC_chr8_48868157_.	0.689285696	70.69013258	0	0.406725514	0
SCFD1_chr14_31095070_.	0.600000024	2.97881158	0	0.32336773	0
EIF6_chr20_33875347_.	1.371999979	22.14853021	0	0.374676337	0
ARL1_chr12_101797342_.	0.937036932	72.01223809	61	0.621014982	0
ST3GAL4_chr11_126226928_.	0.396428585	26.24481553	0	0.468180537	0
GBF1_chr10_104005632_.	1.399999857	60.2264444	0	0.534851824	0
ST3GAL4_chr11_126229596_.	0.434615433	95.08644125	65	0.598554895	0
EIF6_chr20_33876875_.	1.217857122	25.97282122	0	0.424341663	0
PRKDC_chr8_48874700_.	0.948148191	91.07735486	0	0.42809115	0
RAB1B_chr11_66032442_.	1.270833373	41.8336259	0	0.559828287	0
MCL1_chr1_150549347_.	0.891666651	57.44260448	0	0.506329028	0
SMC3_chr10_112327770_.	0.022222223	78.58913962	0	0.42235201	0
COG1_chr17_71189764_.	0.775000036	93.71264318	55	0.615004004	0
SCFD1_chr14_31093976_.	0.287499994	0	50	0.622379066	0
COPB1_chr11_14523439_.	2.399999857	37.64450044	0	0.390499076	0
ST3GAL4_chr11_126224765_.	2.014285564	0	0	0.364708973	0
CREBBP_chr16_3929954_.	0	0	0	0.475416335	0
RAB1B_chr11_66032755_.	1.392857194	80.50552524	0	0.709583456	0
CCT7_chr2_73462113_.	1.018518567	0	0	0.713755639	0
COPA_chr1_160308464_.	0.481481522	35.598146	0	0.4289342	0
ARCN1_chr11_118444936_.	1.203846216	27.41121655	0	0.435005417	0
YIPF5_chr5_143550057_.	0.842857182	72.57554691	0	0.49146946	0
TRAPPC11_chr4_184582425_.	0.5	59.62438458	0	0.488351319	0
ARL1_chr12_101801273_.	0.078571431	39.42461237	0	0.518285607	0
ST3GAL4_chr11_126228585_.	1.834615588	2.79976801	0	0.140865959	0
COPA_chr1_160313231_.	0.371428519	51.36725354	0	0.316744139	0
CCT7_chr2_73459871_.	1.237036943	0	0	0.678324749	0
WDR11_chr10_122612550_.	0.557142854	34.43063887	0	0.53007824	0
RAB1B_chr11_66038293_.	0.95714283	45.17823057	0	0.46155412	0
ILF3_chr19_10765215_.	0	77.3772403	57	0.417863048	0
UGP2_chr2_64069705_.	2.103571415	53.21675591	0	0.368507368	0
ST3GAL4_chr11_126224854_.	0.408333331	48.2493661	0	0.51843084	0
EIF6_chr20_33869248_.	0.003703704	0	71	0.663094685	0
COPA_chr1_160309665_.	1.935714126	60.85494042	0	0.459472797	0
ARL1_chr12_101800686_.	1.338461518	78.66608854	53	0.641069455	0
ST3GAL4_chr11_126224917_.	2.337499857	35.52112334	0	0.217885822	0
CCT7_chr2_73461532_.	0.699999928	27.76351501	28	0.631751148	0
CCT7_chr2_73462187_.	0.342307687	94.52316929	0	0.665936075	0
ST3GAL4_chr11_126271504_.	1.021428466	0	0	0.45246002	0
CARM1_chr19_10980311_.	1.523076892	80.74477848	40	0.554300113	0
ST3GAL4_chr11_126275028_.	2.096428633	39.01660246	0	0.480955784	0
COPZ1_chr12_54721701_.	0.83571434	47.56504801	0	0.242663797	0
SYNCRIP_chr6_86351656_.	0.603571355	5.371491441	0	0.300842744	0
ST3GAL4_chr11_126225894_.	0.06666667	92.05796499	79	0.535868603	0
CREBBP_chr16_3929743_.	0	7.157760761	0	0.449140454	0
YIPF5_chr5_143545875_.	1.018518448	0	58	0.541534281	0
YIPF5_chr5_143546094_.	0.574999988	0	0	0.172846201	0
ARL1_chr12_101799576_.	1.146428466	49.89043905	0	0.58079638	0
SYNCRIP_chr6_86351670_.	0.334615409	3.081533035	0	0.399030075	0
CREBBP_chr16_3929460_.	0.621428549	65.39975643	0	0.616348556	0
PRKDC_chr8_48874490_.	0.75999999	78.29937368	52	0.529282171	0
COPB1_chr11_14519988_.	0.735714138	18.6154431	0	0.241314565	0
ARCN1_chr11_118446401_.	1.764285803	66.53223651	0	0.630155919	0
ST3GAL4_chr11_126269494_.	0.271428555	0	0	0.483122404	0
COPA_chr1_160315917_.	0.864285886	76.6802756	0	0.467587024	0
RAD21_chr8_117886704_.	0	98.17770812	0	0.449994559	0
GBF1_chr10_104007113_.	0.87857151	35.29894119	0	0.380552046	0
COG3_chr13_46042792_.	0.654166698	29.74394484	0	0.45690873	0
SEC24C_chr10_75505268_.	1.660714388	1.929843385	0	0.384572344	0
C17orf75_chr17_30668768_.	0.811538458	46.42253914	0	0.402192836	0
COPA_chr1_160314835_.	0.630769193	0	0	0.254927686	0
ARCN1_chr11_118444801_.	0.355555505	45.99731066	0	0.515993706	0
COG1_chr17_71189737_.	0.360714287	64.5175539	46	0.477914318	0
MCL1_chr1_150548221_.	1.910714149	79.36471242	58	0.471926997	0
RAD21_chr8_117884218_.	0.682142794	0	0	0.276059197	0
RAB1B_chr11_66034587_.	1.103846073	89.66653873	0	0.463840568	0
ST3GAL4_chr11_126275544_.	1.215999961	81.57591525	30	0.579948611	0
CARM1_chr19_10979025_.	2.426923037	0	0	0.474029293	0
ST3GAL4_chr11_126225345_.	0.33571431	94.54307941	47	0.520411314	0
CCT7_chr2_73462170_.	0.576923072	68.22190489	65	0.43674969	0
EIF6_chr20_33874995_.	0.600000024	28.63495133	0	0.329291028	0
EIF6_chr20_33875407_.	1.95714283	71.46614782	45	0.570314602	0
PSMC6_chr14_53176795_.	0.192857131	72.35270108	77	0.590621495	0
SMC3_chr10_112332075_.	0.585185111	0	0	0.394873386	0
EIF6_chr20_33868587_.	1.065384626	63.41460717	0	0.608547587	0
C17orf75_chr17_30668935_.	0	0	0	0.224795042	0
ST3GAL4_chr11_126268465_.	0.729629517	0	74	0.689110528	0
ST3GAL4_chr11_126279771_.	1.233333349	14.05495708	49	0.478137398	0
VPS54_chr2_64242827_.	0.496296287	1.823103036	0	0.367783693	0
EIF6_chr20_33872149_.	0	58.72533219	89	0.3243116	0
SEC16A_chr9_139373458_.	2.178260803	17.92083811	0	0.427754129	0
COG3_chr13_46039476_.	0.003571429	79.92249065	0	0.514764244	0
MCL1_chr1_150551028_.	1.207407475	71.21369492	0	0.421088991	0
MCL1_chr1_150548089_.	1.357143044	28.89153374	0	0.582058147	0
SMC3_chr10_112331218_.	1.496296406	24.04297783	0	0.37721696	0
SEC23IP_chr10_121655111_.	1.45357132	0	0	0.588769663	0
ARL1_chr12_101801018_.	0.633333325	76.45274721	0	0.683800473	0
ARCN1_chr11_118443328_.	0.060714293	71.676642	37	0.558550342	0
YIPF5_chr5_143550790_.	0.185185209	82.28467854	0	0.243551455	0
COG1_chr17_71193566_.	1.325000048	3.085957505	0	0.267062979	0
COPA_chr1_160311100_.	0.67142868	0	0	0.66039022	0
SURF4_chr9_136246384_.	2.950000048	0	0	0.550445941	0
ST3GAL4_chr11_126279090_.	1.288461566	77.32112327	0	0.548255559	0
WDR11_chr10_122613146_.	0.355555534	0	0	0.53248317	0
SMC3_chr10_112329142_.	0.980769217	74.30909129	58	0.666089539	0
RAB2A_chr8_61432017_.	0.673076987	78.51145329	0	0.372959742	0
CCT7_chr2_73457609_.	1.340000033	92.06135708	79	0.667719093	0
GBF1_chr10_104000264_.	0.187999994	14.04511264	0	0.314831998	0
ARL1_chr12_101800031_.	0.807999969	53.55906244	0	0.352553997	0
GBF1_chr10_104006829_.	0.703571498	51.22072982	0	0.476316603	0
COPA_chr1_160308963_.	1.403846145	0	13	0.582718522	0
ST3GAL4_chr11_126278224_.	1.820000052	38.76555063	0	0.456218028	0
ARCN1_chr11_118443371_.	0.074074075	41.08165028	0	0.340268254	0
SYNCRIP_chr6_86352185_.	0.007142857	38.37634472	0	0.519787498	0
SMC3_chr10_112327553_.	0.292592585	13.65874576	0	0.397098708	0
SYNCRIP_chr6_86352821_.	0.003703704	0	67	0.623348807	0
TM9SF2_chr13_100154240_.	0.289285719	90.02377784	0	0.617594633	0
ST3GAL4_chr11_126229838_.	1.155555606	47.17193381	0	0.560250039	0
TRAPPC11_chr4_184585089_.	2.559259415	15.53693345	36	0.395021343	0
SURF4_chr9_136238675_.	3.307692051	6.249416984	0	0.237296448	0
ILF3_chr19_10764515_.	0.057692308	30.74251094	0	0.526205927	0
UGP2_chr2_64068628_.	0.2074074	59.6881707	0	0.412261545	0
COG1_chr17_71189543_.	0	81.01389689	0	0.316725035	0
SEC16A_chr9_139376516_.	0.200000003	37.1506558	0	0.508677881	0
EIF6_chr20_33875014_.	0.788461566	33.51628519	0	0.418755067	0
PRKDC_chr8_48873780_.	0	96.26604193	0	0.429341983	0
SEC23IP_chr10_121655300_.	1.264285803	68.14915922	71	0.54386034	0
COPB1_chr11_14525941_.	0.707407475	34.21107452	0	0.433368132	0
CCT7_chr2_73462128_.	1.100000024	0	0	0.13791889	0
YIPF5_chr5_143549690_.	0.535714269	33.86032463	41	0.6556049	0
SYNCRIP_chr6_86349273_.	1.285185099	46.85576853	0	0.579423708	0
COG1_chr17_71192881_.	1.776922941	21.8267606	33	0.460734988	0
COG3_chr13_46041450_.	0.811538398	0	0	0.594934289	0
CARM1_chr19_10982838_.	0	90.01762045	52	0.449344843	0
SYNCRIP_chr6_86352411_.	0.010714286	35.22866585	0	0.295141519	0
SMC3_chr10_112331939_.	1.676923156	0	0	0.377461529	0
CCT7_chr2_73461955_.	0.348148167	72.00460587	0	0.497617381	0
WDR11_chr10_122614470_.	0.632142723	0	0	0.348080174	0
CREBBP_chr16_3929804_.	0	0	0	0.306386158	0
COPA_chr1_160313586_.	1	89.10625329	71	0.630647474	0
SEC16A_chr9_139377529_.	0	18.188113	0	0.543411082	0
COPA_chr1_160314539_.	0.687999964	96.33285143	0	0.662481994	0
EIF6_chr20_33868168_.	1.055555582	63.70938751	0	0.596011987	0
ST3GAL4_chr11_126276520_.	1.103571296	58.82757433	55	0.579738775	0
RAB5C_chr17_40311418_.	2.042307615	36.12867687	0	0.413732709	0
GBF1_chr10_104008941_.	0.15384616	51.18607147	0	0.550993907	0
CCT7_chr2_73459664_.	1.585185289	48.04488183	0	0.533894586	0
ST3GAL4_chr11_126277057_.	0.371428639	62.0577327	0	0.339323593	0
CREBBP_chr16_3929969_.	0	0	0	0.269911915	0
ST3GAL4_chr11_126228593_.	1.603846312	63.95328644	0	0.431276897	0
SAR1A_chr10_71929501_.	2.024000168	11.27447239	0	0.410215838	0
GBF1_chr10_104007053_.	0.662962973	0.366014315	0	0.391958042	0
ST3GAL4_chr11_126270846_.	1.52692306	68.53637412	0	0.464151566	0
COPZ1_chr12_54722871_.	1.63703692	84.11371774	0	0.528600732	0
C17orf75_chr17_30668922_.	0	0	0	0.56690971	0
SAR1A_chr10_71926059_.	3.495999813	6.305239052	0	0.550535624	0
TRAPPC8_chr18_29522838_.	0	0	44	0.519736915	0
ST3GAL4_chr11_126229538_.	1.045833349	83.04115237	0	0.294372094	0
RAB1B_chr11_66032019_.	0.600000024	60.52218337	0	0.482616503	0
COPA_chr1_160310442_.	0.948000014	0	0	0.574317179	0
SMC3_chr10_112328196_.	0.042857144	68.63315941	0	0.495366312	0
SEC16A_chr9_139379002_.	0.064000003	71.00803078	0	0.489419057	0
SMC3_chr10_112330800_.	0.208000004	33.29745825	0	0.206401342	0
ST3GAL4_chr11_126274846_.	1.051851869	8.338762527	0	0.400217588	0
CCT7_chr2_73466033_.	1.10833323	16.49586367	29	0.615641918	0
ST3GAL4_chr11_126272991_.	1.432142973	63.05865852	37	0.56669369	0
ST3GAL4_chr11_126271808_.	1.481481671	0	0	0.569328946	0
RAB1A_chr2_65356039_.	2.146153927	56.32277102	0	0.46426965	0
COPA_chr1_160314204_.	1.324999928	2.005759923	0	0.296817842	0
ST3GAL4_chr11_126273381_.	0.737037003	0	0	0.660527282	0
GBF1_chr10_104000958_.	0.537499964	90.3080132	38	0.675180567	0
ARCN1_chr11_118443636_.	0.523076892	37.72985585	0	0.480595902	0
SMC3_chr10_112327933_.	0	0	0	0.542897319	0
ST3GAL4_chr11_126227682_.	1.850000143	41.67991243	0	0.400102215	0
COG1_chr17_71191270_.	0.829629779	9.232947999	0	0.338588503	0
GOLGA1_chr9_127708238_.	1.067999959	85.56199439	79	0.690139212	0
EIF6_chr20_33868355_.	1.08518517	93.19048193	0	0.557303815	0
EIF6_chr20_33873582_.	1.44615376	5.871087892	0	0.424511165	0
TUBA1B_chr12_49525270_.	0	68.96783373	0	0.300518675	0
ST3GAL4_chr11_126228604_.	1.492592573	54.20219609	0	0.473198102	0
COPB1_chr11_14524085_.	1.148148298	92.61898784	0	0.60750346	0
EIF6_chr20_33872401_.	0	93.24095777	44	0.455918656	0
VPS54_chr2_64245270_.	0.20714283	29.3112685	50	0.426531116	0
RAD21_chr8_117886667_.	0	94.89261257	0	0.337926257	0
COG1_chr17_71192416_.	2.66296339	65.77045331	31	0.513228788	0
ST3GAL4_chr11_126223588_.	0.496000022	0	0	0.417146183	0
COPB1_chr11_14524001_.	0.764285743	39.13193365	0	0.282023828	0
TUBA1B_chr12_49524619_.	0.162962943	90.18195266	0	0.481131791	0
COPA_chr1_160315276_.	0.896428466	0	0	0.256391584	0
TRAPPC11_chr4_184579993_.	0	49.45440749	0	0.506155434	0
CREBBP_chr16_3926947_.	1.680769086	50.63942815	0	0.356797554	0
RAB5C_chr17_40305090_.	1.155555487	10.67403488	0	0.494108497	0
TM9SF2_chr13_100154318_.	0.492307723	87.36791573	0	0.678614266	0
PRKDC_chr8_48872379_.	0.389285713	33.34225602	59	0.413148643	0
ST3GAL4_chr11_126275994_.	0.578571439	44.14172464	0	0.474543836	0
SEC16A_chr9_139377209_.	0	14.60513998	0	0.342976043	0
SYNCRIP_chr6_86351843_.	1.324999928	80.58885277	65	0.626295464	0
EIF6_chr20_33875216_.	1.584615469	94.48124744	0	0.483717632	0
EIF6_chr20_33876556_.	0.078571439	34.69024467	0	0.54958498	0
UGP2_chr2_64073941_.	1.240740776	19.17311072	0	0.627785197	0
RAB1B_chr11_66039578_.	0.974999845	84.59804977	0	0.589119776	0
CREBBP_chr16_3927707_.	2.096428394	80.37120569	0	0.593293425	0
ST3GAL4_chr11_126274701_.	2.447999954	79.01580605	70	0.659118476	0
TUBA1B_chr12_49524238_.	0.1037037	96.19016226	0	0.534417241	0
WDR11_chr10_122611675_.	0.299999982	9.94805303	0	0.553450284	0
SURF4_chr9_136246006_.	0.884615362	39.32163282	0	0.471835679	0
ST3GAL4_chr11_126225617_.	0	6.584017559	0	0.38430867	0
SEC16A_chr9_139378776_.	0	6.431520812	0	0.553339673	0
GBF1_chr10_104005673_.	0.617857039	86.12497138	80	0.633873884	0
RAB5C_chr17_40305619_.	1.492307663	42.68928161	0	0.542865725	0
COPB1_chr11_14524858_.	1.325926065	77.29667807	0	0.554958432	0
SEC16A_chr9_139380267_.	0.519999981	68.32495818	36	0.514611045	0
ARF1_chr1_228273615_.	1.470370293	0	0	0.65714297	0
ST3GAL4_chr11_126228732_.	0.957142949	40.38199403	0	0.610698046	0
SYNCRIP_chr6_86351628_.	0.789285779	67.61608428	28	0.461124119	0
HEATR1_chr1_236766981_.	2.203703642	0	0	0.608957355	0
SURF4_chr9_136246688_.	0.700000107	46.12654207	0	0.334987169	0
QSOX2_chr9_139132773_.	1.839285731	28.69822125	0	0.539802083	0
SURF4_chr9_136242444_.	0	97.25623841	66	0.594723539	0
PRKDC_chr8_48874671_.	1.653846025	83.94204829	0	0.520240677	0
EIF6_chr20_33870224_.	1.162963033	16.7864039	0	0.469626264	0
RAB1B_chr11_66038292_.	0.944444418	19.81082439	0	0.473323143	0
C17orf75_chr17_30668363_.	1.5	2.693838814	0	0.501686065	0
ST3GAL4_chr11_126270265_.	1.537500024	0	71	0.291992545	0
ILF2_chr1_153640631_.	0.642307699	24.70698023	25	0.590031395	0
ARF1_chr1_228273668_.	0.574999988	0	0	0.490073896	0
PRKDC_chr8_48868909_.	0.576923132	27.57960452	50	0.475526185	0
SYNCRIP_chr6_86348267_.	0.149999991	19.90067801	0	0.438910522	0
ARF1_chr1_228273124_.	2.474073887	83.98050431	0	0.600763183	0
SMC3_chr10_112329942_.	0.467999995	0	0	0.477306223	0
SURF4_chr9_136239003_.	1.550000072	28.63801158	0	0.381003015	0
GBF1_chr10_104008903_.	1.366666555	69.94272892	75	0.590561223	0
PRKDC_chr8_48873382_.	0.011111111	64.46726242	29	0.440269915	0
SURF4_chr9_136246082_.	1.692307711	21.86621213	0	0.412688946	0
PSMC6_chr14_53175683_.	0.653571427	0	0	0.271408654	0
EIF6_chr20_33875185_.	1.100000024	40.37355066	0	0.296867689	0
RAB1B_chr11_66032257_.	0.846428692	0	0	0.610100188	0
ARCN1_chr11_118447034_.	0.667857111	0	0	0.550561466	0
GBF1_chr10_104008690_.	1.492307782	0	0	0.445921446	0
CCT7_chr2_73457490_.	1.411999941	25.5829885	0	0.27306691	0
ST3GAL4_chr11_126275532_.	0.825925827	35.10610802	31	0.547640538	0
COG3_chr13_46040832_.	0.82962966	97.39748963	0	0.703370954	0
COPZ1_chr12_54722393_.	1.011538386	98.91810637	0	0.523173724	0
COG3_chr13_46039800_.	0.625925899	83.86922888	0	0.569073113	0
YIPF5_chr5_143548397_.	0.971428692	7.447231738	0	0.457541952	0
ST3GAL4_chr11_126227659_.	1.992307663	58.81385847	0	0.53951375	0
COPA_chr1_160314424_.	0.735714376	12.35596044	0	0.463600025	0
SMC3_chr10_112327729_.	0	88.07863316	0	0.311829761	0
RAD21_chr8_117883497_.	0.346428543	54.74227644	0	0.404124736	0
ST3GAL4_chr11_126280595_.	1.739285707	35.58870713	0	0.466866004	0
SEC23B_chr20_18490539_.	0.344444454	25.16657209	0	0.445029241	0
SYNCRIP_chr6_86348520_.	0.476000011	8.52868292	0	0.266896121	0
PSMC6_chr14_53176204_.	0.243478298	63.0327385	0	0.354105828	0
TRAPPC11_chr4_184575975_.	1.46071434	2.164782764	0	0.428082629	0
RAB2A_chr8_61430022_.	0	44.53310592	0	0.47181393	0
COPZ1_chr12_54719454_.	0.307407439	38.38209653	0	0.227963128	0
SEC23IP_chr10_121652631_.	0.139285699	45.95597873	0	0.427958341	0
SURF4_chr9_136239975_.	1.632142782	14.31349364	28	0.453178225	0
SEC16A_chr9_139377517_.	0	88.15510276	64	0.627113421	0
EIF6_chr20_33872451_.	0	63.42507841	0	0.227165243	0
CREBBP_chr16_3929481_.	0.673076928	25.65901565	0	0.433179181	0
MCL1_chr1_150551750_.	0	86.24011822	37	0.474836432	0
SYNCRIP_chr6_86351990_.	0	0	0	0.348578337	0
COG1_chr17_71193457_.	1.242307782	57.56822257	0	0.548179883	0
ST3GAL4_chr11_126279021_.	0.959259152	97.52465628	67	0.603839229	0
ST3GAL4_chr11_126277729_.	0.82400012	31.11663678	0	0.46318174	0
ILF2_chr1_153640625_.	0.485185176	14.20070651	0	0.426556522	0
SYNCRIP_chr6_86351970_.	0	75.30876351	0	0.391527716	0
ST3GAL4_chr11_126226986_.	1.677777767	64.12547208	0	0.475575239	0
CREBBP_chr16_3925788_.	2.960714102	0	32	0.594797899	0
C17orf75_chr17_30665817_.	2.118518353	92.23822529	0	0.548146958	0
SCFD1_chr14_31094259_.	0.059259266	0	47	0.53014004	0
ARF1_chr1_228270851_.	0	68.07412758	0	0.55489544	0
SAR1A_chr10_71927878_.	2.315384865	51.87156942	0	0.315889906	0
CCT7_chr2_73461810_.	0.548148096	49.68790892	0	0.534375221	0
EIF6_chr20_33874470_.	1.321428418	95.83391865	0	0.5127232	0
GBF1_chr10_104006853_.	0.703703761	34.44597703	0	0.312439288	0
RAD21_chr8_117885683_.	2.003703833	37.16953354	0	0.521991181	0
CCT7_chr2_73464275_.	0.796428561	54.41217408	0	0.641851158	0
COPB1_chr11_14521123_.	0	0	0	0.288104846	0
PRKDC_chr8_48877157_.	1.169230819	5.412565275	0	0.631412648	0
CARM1_chr19_10982959_.	0	11.00292052	0	0.308959817	0
COPB1_chr11_14521212_.	0.46071431	0	0	0.480758884	0
EIF6_chr20_33875132_.	0.629629612	77.31050454	0	0.362399587	0
COG1_chr17_71194002_.	2.049999952	0	0	0.456986447	0
RAD21_chr8_117886455_.	0	26.57123084	0	0.534233352	0
C17orf75_chr17_30668936_.	0	0	0	0.296299127	0
WDR11_chr10_122610785_.	0.100000001	80.23688615	0	0.473823389	0
CREBBP_chr16_3925276_.	3.157143116	74.77498803	58	0.450363263	0
ST3GAL4_chr11_126225459_.	0	90.70333963	0	0.468133755	0
CCT7_chr2_73465942_.	1.353571296	26.88695367	45	0.352165081	0
COPA_chr1_160313447_.	0.985185146	47.48278973	0	0.479710141	0
PRKDC_chr8_48873416_.	0	68.03821563	37	0.513139131	0
ILF2_chr1_153640108_.	0.857692182	88.65056971	70	0.65045549	0
YIPF5_chr5_143553663_.	1.476000071	32.52465075	0	0.505127567	0
ST3GAL4_chr11_126224902_.	1.422222137	17.01256808	0	0.063834379	0
ST3GAL4_chr11_126268866_.	1.676923037	0	59	0.624632827	0
SYNCRIP_chr6_86347814_.	1.132142901	0	0	0.503900403	0
ARL1_chr12_101800787_.	0.592592597	51.41632829	0	0.511463133	0
CARM1_chr19_10985893_.	2	0	0	0.523214947	0
PSMC6_chr14_53174803_.	1.107407451	7.019201096	0	0.437681382	0
SMC3_chr10_112329138_.	1.139130354	32.16390893	0	0.453068495	0
SURF4_chr9_136243451_.	0.021428572	37.46151172	0	0.463972003	0
SURF4_chr9_136238677_.	3.246428251	90.13531137	66	0.602789762	0
TUBA1B_chr12_49525020_.	0.462962925	94.27377664	54	0.475191611	0
WDR11_chr10_122610930_.	0	52.72007224	0	0.281982073	0
ST3GAL4_chr11_126229824_.	0.834615409	61.43985541	0	0.348625222	0
SMC3_chr10_112332141_.	0.657142937	0	0	0.405312917	0
HEATR1_chr1_236767425_.	0.241666675	22.05318287	0	0.585984864	0
MCL1_chr1_150549247_.	0.699999988	7.109755257	0	0.244619274	0
MCL1_chr1_150547845_.	1.628571391	43.62760117	0	0.523262786	0
SEC16A_chr9_139377243_.	0	13.24597954	0	0.501286563	0
CREBBP_chr16_3925510_.	1.426923156	30.98408702	0	0.516259742	0
PSMC6_chr14_53174247_.	1.95714283	95.79365597	0	0.564035572	0
C17orf75_chr17_30669166_.	0.073076926	98.56499676	85	0.640670054	0
C17orf75_chr17_30668971_.	0	0	0	0.160162973	0
ARF1_chr1_228272883_.	1.167999983	18.24839641	0	0.474637638	0
ARF1_chr1_228274697_.	1.592307806	0	0	0.61615909	0
SYNCRIP_chr6_86347787_.	0.510714352	5.197720365	0	0.333415138	0
SMC3_chr10_112330129_.	0.344444454	81.33548215	0	0.504082583	0
ILF3_chr19_10763989_.	0.342307717	88.1313581	0	0.703405203	0
RAB2A_chr8_61431389_.	1.055999875	77.43892479	0	0.648353129	0
CCT7_chr2_73460377_.	0	11.79136115	0	0.51791286	0
SEC16A_chr9_139379003_.	0.0625	76.38121827	65	0.588484402	0
UGP2_chr2_64073026_.	1.287500024	41.3864963	0	0.341481629	0
CREBBP_chr16_3930084_.	0	0	0	0.22069955	0
COPA_chr1_160313798_.	1.239285588	37.9996748	0	0.498291301	0
EIF6_chr20_33876318_.	1.042307615	18.1922425	0	0.315036	0
CCT7_chr2_73460140_.	0	62.35612636	0	0.587588941	0
ILF2_chr1_153643184_.	0.25	57.99599512	0	0.367721307	0
SYNCRIP_chr6_86347715_.	0.400000036	6.870686372	0	0.161111413	0
CREBBP_chr16_3928096_.	0.992307603	68.96857114	0	0.54860652	0
RAB5C_chr17_40303987_.	2.214814901	43.25115248	0	0.578222666	0
YIPF5_chr5_143549073_.	0.762499988	30.70965925	0	0.457929392	0
RAB1B_chr11_66032053_.	0.392592609	46.33858481	0	0.564446618	0
TUBA1B_chr12_49525279_.	0	85.59396119	0	0.414488446	0
ARCN1_chr11_118443851_.	0.411538482	75.45528722	79	0.630378513	0
ARCN1_chr11_118444546_.	0.814285815	2.987070591	0	0.511327249	0
QSOX2_chr9_139133748_.	0.632142842	79.51488632	0	0.444276376	0
